dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,410,Chinook,2010,2004/410/2010-dog-salmon-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/410/2010-dog-salmon-creek-chinook.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,410,Chinook,2011,2004/410/2011-dog-salmon-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/410/2011-dog-salmon-creek-chinook.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,410,Chinook,2012,2004/410/2012-dog-salmon-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/410/2012-dog-salmon-creek-chinook.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,410,Chinook,2013,2004/410/2013-dog-salmon-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/410/2013-dog-salmon-creek-chinook.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,410,Chinook,2014,2004/410/2014-dog-salmon-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/410/2014-dog-salmon-creek-chinook.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,410,Chinook,2015,2004/410/2015-dog-salmon-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/410/2015-dog-salmon-creek-chinook.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,410,Chinook,2016,2004/410/2016-dog-salmon-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/410/2016-dog-salmon-creek-chinook.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1983,2004/450/1983-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1983-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1984,2004/450/1984-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1984-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1985,2004/450/1985-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1985-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1986,2004/450/1986-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1986-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1987,2004/450/1987-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1987-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1988,2004/450/1988-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1988-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1989,2004/450/1989-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1989-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1990,2004/450/1990-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1990-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1991,2004/450/1991-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1991-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1992,2004/450/1992-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1992-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1993,2004/450/1993-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1993-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1994,2004/450/1994-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1994-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1995,2004/450/1995-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1995-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1996,2004/450/1996-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1996-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1997,2004/450/1997-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1997-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1998,2004/450/1998-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1998-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,1999,2004/450/1999-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/1999-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2000,2004/450/2000-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2000-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2001,2004/450/2001-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2001-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2002,2004/450/2002-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2002-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2003,2004/450/2003-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2003-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2004,2004/450/2004-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2004-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2005,2004/450/2005-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2005-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2006,2004/450/2006-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2006-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2007,2004/450/2007-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2007-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2008,2004/450/2008-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2008-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2009,2004/450/2009-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2009-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2010,2004/450/2010-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2010-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2011,2004/450/2011-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2011-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2012,2004/450/2012-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2012-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2013,2004/450/2013-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2013-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2014,2004/450/2014-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2014-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2015,2004/450/2015-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2015-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,450,Chum,2016,2004/450/2016-dog-salmon-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/450/2016-dog-salmon-creek-chum.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1983,2004/430/1983-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1983-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1984,2004/430/1984-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1984-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1985,2004/430/1985-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1985-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1986,2004/430/1986-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1986-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1987,2004/430/1987-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1987-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1988,2004/430/1988-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1988-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1989,2004/430/1989-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1989-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1990,2004/430/1990-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1990-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1991,2004/430/1991-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1991-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1992,2004/430/1992-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1992-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1993,2004/430/1993-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1993-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1994,2004/430/1994-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1994-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1995,2004/430/1995-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1995-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1996,2004/430/1996-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1996-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1997,2004/430/1997-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1997-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1998,2004/430/1998-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1998-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,1999,2004/430/1999-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/1999-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2000,2004/430/2000-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2000-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2001,2004/430/2001-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2001-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2002,2004/430/2002-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2002-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2003,2004/430/2003-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2003-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2004,2004/430/2004-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2004-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2005,2004/430/2005-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2005-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2006,2004/430/2006-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2006-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2007,2004/430/2007-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2007-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2008,2004/430/2008-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2008-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2009,2004/430/2009-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2009-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2010,2004/430/2010-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2010-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2011,2004/430/2011-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2011-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2012,2004/430/2012-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2012-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2013,2004/430/2013-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2013-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2014,2004/430/2014-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2014-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2015,2004/430/2015-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2015-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,430,Coho,2016,2004/430/2016-dog-salmon-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/430/2016-dog-salmon-creek-coho.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,440,Pink,1983,2004/440/1983-dog-salmon-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/440/1983-dog-salmon-creek-pink.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,440,Pink,1984,2004/440/1984-dog-salmon-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/440/1984-dog-salmon-creek-pink.json
adfg-sasap,escapement_monitoring,2004,Dog Salmon Creek,Alaska,440,Pink,1985,2004/440/1985-dog-salmon-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2004/440/1985-dog-salmon-creek-pink.json
