Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
2002,"CRAB, KING **",16790529.00,7616.00,84753384.00,137141398.00,Public,Commercial
2002,"CRAB, SNOW",31936016.00,14486.00,43976897.00,71160028.00,Public,Commercial
2002,"CRAB, SOUTHERN TANNER",1301644.00,590.00,2466904.00,3991754.00,Public,Commercial
2002,CRUSTACEANS **,2006152.00,910.00,2445802.00,3957608.00,Public,Commercial
2002,FLATFISHES **,11568998.00,5248.00,808229.00,1307814.00,Public,Commercial
2002,"FLOUNDER, ARROWTOOTH",32148464.00,14582.00,585917.00,948086.00,Public,Commercial
2002,"HALIBUT, GREENLAND",6473923.00,2937.00,1408521.00,2279160.00,Public,Commercial
2002,"HALIBUT, PACIFIC",77938957.00,35353.00,128921581.00,208610972.00,Public,Commercial
2002,"HALIBUT, PACIFIC",,,,,Public,Recreational
2002,"HERRING, PACIFIC",69857732.00,31687.00,9138555.00,14787306.00,Public,Commercial
2002,LINGCOD,93480.00,42.00,41635.00,67371.00,Public,Commercial
2002,LINGCOD,,,,,Public,Recreational
2002,"MACKEREL, ATKA",83243982.00,37759.00,2525082.00,4085893.00,Public,Commercial
2002,"MUSSEL, SEA",672.00,0.00,5419.00,8769.00,Public,Commercial
2002,"OYSTER, PACIFIC",87401.00,40.00,400192.00,647560.00,Public,Commercial
2002,"POLLOCK, WALLEYE ",3333646793.00,1512132.00,203263006.00,328904540.00,Public,Commercial
2002,"ROCKFISH, CANARY",5941.00,3.00,2417.00,3911.00,Public,Commercial
2002,"ROCKFISH, PACIFIC OCEAN PERCH",45147101.00,20479.00,4506764.00,7292498.00,Public,Commercial
2002,ROCKFISHES,,,,,Public,Recreational
2002,ROCKFISHES **,22900918.00,10388.00,6458552.00,10450731.00,Public,Commercial
2002,SABLEFISH,32217226.00,14614.00,65809298.00,106487537.00,Public,Commercial
2002,"SALMON, CHINOOK",9271839.00,4206.00,11052820.00,17884822.00,Public,Commercial
2002,"SALMON, CHINOOK",,,,,Public,Recreational
2002,"SALMON, CHUM",92250950.00,41845.00,15304143.00,24763985.00,Public,Commercial
2002,"SALMON, CHUM",,,,,Public,Recreational
2002,"SALMON, COHO",32887277.00,14918.00,11293090.00,18273608.00,Public,Commercial
2002,"SALMON, COHO",,,,,Public,Recreational
2002,"SALMON, PINK",255826078.00,116042.00,17587957.00,28459477.00,Public,Commercial
2002,"SALMON, PINK",,,,,Public,Recreational
2002,"SALMON, SOCKEYE",132821268.00,60247.00,74663629.00,120814934.00,Public,Commercial
2002,"SALMON, SOCKEYE",,,,,Public,Recreational
2002,"SCALLOP, WEATHERVANE",320540.00,145.00,1291642.00,2090036.00,Public,Commercial
2002,SCULPINS **,348449.00,158.00,7465.00,12079.00,Public,Commercial
2002,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2002,"SHRIMPS, PENAEID **",2068960.00,938.00,2679022.00,4334987.00,Public,Commercial
2002,"SKATES, RAJIDAE (FAMILY) **",5121986.00,2323.00,326057.00,527600.00,Public,Commercial
2002,SMELTS,,,,,Public,Recreational
2002,SMELTS **,203751.00,92.00,3074.00,4974.00,Public,Commercial
2002,"SOLE, DOVER",758730.00,344.00,63284.00,102401.00,Public,Commercial
2002,"SOLE, FLATHEAD",29032894.00,13169.00,977457.00,1581646.00,Public,Commercial
2002,"SOLE, ROCK",64466923.00,29242.00,4809633.00,7782578.00,Public,Commercial
2002,"SOLE, YELLOWFIN",140268556.00,63625.00,5823116.00,9422518.00,Public,Commercial
2002,"SQUID, JUMBO",1461233.00,663.00,19327.00,31273.00,Public,Commercial
2002,"TROUT, RAINBOW",,,,,Public,Recreational
2002,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",3173133.00,1439.00,969756.00,1569184.00,Public,Commercial
2002,"VERTEBRATES, JAWED",9346896.00,4240.00,2142001.00,3466021.00,Public,Commercial
2003,"CLAM, PACIFIC GEODUCK",432727.00,196.00,906960.00,1439619.00,Public,Commercial
2003,"CLAM, PACIFIC LITTLENECK",22813.00,10.00,148924.00,236387.00,Public,Commercial
2003,CLAMS **,438875.00,199.00,326893.00,518878.00,Public,Commercial
2003,"COD, PACIFIC",564561894.00,256084.00,158077330.00,250916397.00,Public,Commercial
2003,"COD, PACIFIC",,,,,Public,Recreational
2003,"CRAB, DUNGENESS",5251663.00,2382.00,7098839.00,11267998.00,Public,Commercial
2003,"CRAB, KING **",22886056.00,10381.00,105454503.00,167388100.00,Public,Commercial
2003,"CRAB, SNOW",27510643.00,12479.00,50423551.00,80037383.00,Public,Commercial
2003,"CRAB, SOUTHERN TANNER",1306765.00,593.00,2855646.00,4532771.00,Public,Commercial
2003,CRUSTACEANS **,2149630.00,975.00,2896661.00,4597875.00,Public,Commercial
2003,FLATFISHES **,1564457.00,710.00,62126.00,98613.00,Public,Commercial
2003,"FLOUNDER, ARROWTOOTH",38233168.00,17342.00,1053420.00,1672095.00,Public,Commercial
2003,"HALIBUT, GREENLAND",5639211.00,2558.00,1477824.00,2345752.00,Public,Commercial
2003,"HALIBUT, PACIFIC",76616166.00,34753.00,165905683.00,263342354.00,Public,Commercial
2003,"HALIBUT, PACIFIC",,,,,Public,Recreational
2003,"HERRING, PACIFIC",68984100.00,31291.00,8930237.00,14174979.00,Public,Commercial
2003,LINGCOD,33021.00,15.00,13401.00,21271.00,Public,Commercial
2003,LINGCOD,,,,,Public,Recreational
2003,"MACKEREL, ATKA",99542416.00,45152.00,3022226.00,4797184.00,Public,Commercial
2003,"MUSSEL, SEA",339.00,0.00,4484.00,7117.00,Public,Commercial
2003,"OYSTER, PACIFIC",100486.00,46.00,470955.00,747548.00,Public,Commercial
2003,"POLLOCK, WALLEYE ",3361261109.00,1524658.00,203018335.00,322251325.00,Public,Commercial
2003,"ROCKFISH, CANARY",9716.00,4.00,3395.00,5389.00,Public,Commercial
2003,"ROCKFISH, PACIFIC OCEAN PERCH",47030496.00,21333.00,1431347.00,2271979.00,Public,Commercial
2003,"ROCKFISH, WIDOW",13885.00,6.00,3911.00,6208.00,Public,Commercial
2003,"ROCKFISH, YELLOWTAIL",6518.00,3.00,1813.00,2878.00,Public,Commercial
2003,ROCKFISHES,,,,,Public,Recreational
2003,ROCKFISHES **,26434779.00,11991.00,7958517.00,12632567.00,Public,Commercial
2003,SABLEFISH,35705192.00,16196.00,81354865.00,129134706.00,Public,Commercial
2003,"SALMON, CHINOOK",10026034.00,4548.00,9302008.00,14765092.00,Public,Commercial
2003,"SALMON, CHINOOK",,,,,Public,Recreational
2003,"SALMON, CHUM",82076745.00,37230.00,13772870.00,21861698.00,Public,Commercial
2003,"SALMON, CHUM",,,,,Public,Recreational
2003,"SALMON, COHO",26555900.00,12046.00,12365643.00,19628005.00,Public,Commercial
2003,"SALMON, COHO",,,,,Public,Recreational
2003,"SALMON, PINK",329097367.00,149278.00,24327451.00,38615002.00,Public,Commercial
2003,"SALMON, PINK",,,,,Public,Recreational
2003,"SALMON, SOCKEYE",182771381.00,82905.00,108324918.00,171944314.00,Public,Commercial
2003,"SALMON, SOCKEYE",,,,,Public,Recreational
2003,"SCALLOP, WEATHERVANE",342802.00,155.00,1747086.00,2773152.00,Public,Commercial
2003,SCULPINS **,801333.00,363.00,14295.00,22690.00,Public,Commercial
2003,"SHARKS, CHONDRICHTHYES (CLASS) **",175930.00,80.00,4300.00,6825.00,Public,Commercial
2003,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2003,"SHRIMPS, PENAEID **",1998062.00,906.00,3057522.00,4853210.00,Public,Commercial
2003,"SKATES, RAJIDAE (FAMILY) **",28218245.00,12800.00,3001604.00,4764451.00,Public,Commercial
2003,SMELTS,,,,,Public,Recreational
2003,"SOLE, DOVER",1040306.00,472.00,88685.00,140770.00,Public,Commercial
2003,"SOLE, FLATHEAD",27412433.00,12434.00,957116.00,1519232.00,Public,Commercial
2003,"SOLE, ROCK",51705969.00,23454.00,3810927.00,6049090.00,Public,Commercial
2003,"SOLE, YELLOWFIN",151731604.00,68825.00,1962401.00,3114922.00,Public,Commercial
2003,"SQUID, JUMBO",1483849.00,673.00,63828.00,101314.00,Public,Commercial
2003,"TROUT, RAINBOW",,,,,Public,Recreational
2003,"VERTEBRATES, JAWED",24785659.00,11243.00,4078918.00,6474473.00,Public,Commercial
2004,"CLAM, PACIFIC GEODUCK",626562.00,284.00,2395144.00,3701923.00,Public,Commercial
2004,"COD, PACIFIC",587337007.00,266414.00,147421589.00,227854079.00,Public,Commercial
2004,"COD, PACIFIC",,,,,Public,Recreational
2004,"CRAB, DUNGENESS",5151041.00,2336.00,7451645.00,11517226.00,Public,Commercial
2004,"CRAB, KING **",22074076.00,10013.00,93597078.00,144663181.00,Public,Commercial
2004,"CRAB, SNOW",23687517.00,10745.00,48635717.00,75171124.00,Public,Commercial
2004,"CRAB, SOUTHERN TANNER",1520871.00,690.00,3745171.00,5788518.00,Public,Commercial
2004,"CRABS, DECAPODA (ORDER) **",208436.00,95.00,312187.00,482515.00,Public,Commercial
2004,CRUSTACEANS **,3467534.00,1573.00,5425404.00,8385478.00,Public,Commercial
2004,FLATFISHES **,2549770.00,1157.00,549605.00,849467.00,Public,Commercial
2004,"FLOUNDER, ARROWTOOTH",23184916.00,10517.00,1545157.00,2388187.00,Public,Commercial
2004,"HALIBUT, GREENLAND",4119573.00,1869.00,684181.00,1057467.00,Public,Commercial
2004,"HALIBUT, PACIFIC",76557912.00,34726.00,168657656.00,260676439.00,Public,Commercial
2004,"HALIBUT, PACIFIC",,,,,Public,Recreational
2004,"HERRING, PACIFIC",70893146.00,32157.00,14028686.00,21682668.00,Public,Commercial
2004,LINGCOD,,,,,Public,Recreational
2004,"MACKEREL, ATKA",108423041.00,49180.00,10795333.00,16685213.00,Public,Commercial
2004,"POLLOCK, WALLEYE ",3353235816.00,1521018.00,271612101.00,419802320.00,Public,Commercial
2004,"ROCKFISH, CANARY",5765.00,3.00,3580.00,5533.00,Public,Commercial
2004,"ROCKFISH, PACIFIC OCEAN PERCH",45201836.00,20503.00,4785293.00,7396125.00,Public,Commercial
2004,"ROCKFISH, WIDOW",14.00,0.00,8.00,12.00,Public,Commercial
2004,"ROCKFISH, YELLOWTAIL",3643.00,2.00,1293.00,1998.00,Public,Commercial
2004,ROCKFISHES,,,,,Public,Recreational
2004,ROCKFISHES **,23187544.00,10518.00,6577076.00,10165496.00,Public,Commercial
2004,SABLEFISH,39942466.00,18118.00,118086577.00,182514029.00,Public,Commercial
2004,"SALMON, CHINOOK",12445302.00,5645.00,22877694.00,35359651.00,Public,Commercial
2004,"SALMON, CHINOOK",,,,,Public,Recreational
2004,"SALMON, CHUM",96187819.00,43631.00,18984134.00,29341784.00,Public,Commercial
2004,"SALMON, CHUM",,,,,Public,Recreational
2004,"SALMON, COHO",39085061.00,17729.00,26782173.00,41394394.00,Public,Commercial
2004,"SALMON, COHO",,,,,Public,Recreational
2004,"SALMON, PINK",297959738.00,135154.00,30771129.00,47559705.00,Public,Commercial
2004,"SALMON, PINK",,,,,Public,Recreational
2004,"SALMON, SOCKEYE",252219040.00,114406.00,155584994.00,240471397.00,Public,Commercial
2004,"SALMON, SOCKEYE",,,,,Public,Recreational
2004,"SCALLOP, WEATHERVANE",253809.00,115.00,1242358.00,1920182.00,Public,Commercial
2004,SCULPINS **,316974.00,144.00,5388.00,8328.00,Public,Commercial
2004,"SHARK, DOGFISH, SPINY",12203.00,6.00,2648.00,4093.00,Public,Commercial
2004,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2004,"SHRIMPS, PENAEID **",2017040.00,915.00,2913333.00,4502833.00,Public,Commercial
2004,"SKATES, RAJIDAE (FAMILY) **",18396429.00,8345.00,2072900.00,3203864.00,Public,Commercial
2004,SMELTS,,,,,Public,Recreational
2004,"SOLE, DOVER",1219269.00,553.00,124702.00,192739.00,Public,Commercial
2004,"SOLE, ENGLISH",12771.00,6.00,1226.00,1895.00,Public,Commercial
2004,"SOLE, FLATHEAD",30629159.00,13893.00,4487292.00,6935536.00,Public,Commercial
2004,"SOLE, REX",6153970.00,2791.00,1444512.00,2232631.00,Public,Commercial
2004,"SOLE, ROCK",64418246.00,29220.00,13373626.00,20670210.00,Public,Commercial
2004,"SOLE, YELLOWFIN",138073489.00,62630.00,14594902.00,22557808.00,Public,Commercial
2004,"SQUID, JUMBO",1194795.00,542.00,42244.00,65292.00,Public,Commercial
2004,"TROUT, RAINBOW",,,,,Public,Recreational
2004,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",2616859.00,1187.00,838515.00,1296005.00,Public,Commercial
2004,"VERTEBRATES, JAWED",52671.00,24.00,9504.00,14689.00,Public,Commercial
2005,"CLAM, PACIFIC GEODUCK",638976.00,290.00,1669349.00,2502772.00,Public,Commercial
2005,"COD, PACIFIC",546748030.00,248003.00,149808960.00,224601139.00,Public,Commercial
2005,"COD, PACIFIC",,,,,Public,Recreational
2005,"CRAB, DUNGENESS",4988198.00,2263.00,6149084.00,9219016.00,Public,Commercial
2005,"CRAB, KING **",23938929.00,10859.00,91042174.00,136495013.00,Public,Commercial
2005,"CRAB, SNOW",24864785.00,11279.00,42760967.00,64109396.00,Public,Commercial
2005,"CRAB, SOUTHERN TANNER",3517925.00,1596.00,6178904.00,9263724.00,Public,Commercial
2005,CRUSTACEANS **,4670161.00,2118.00,6901799.00,10347525.00,Public,Commercial
2005,FLATFISHES **,3224724.00,1463.00,947254.00,1420171.00,Public,Commercial
2005,"FLOUNDER, ARROWTOOTH",42157859.00,19123.00,3157574.00,4733994.00,Public,Commercial
2005,"HALIBUT, GREENLAND",5219457.00,2368.00,778202.00,1166720.00,Public,Commercial
2005,"HALIBUT, PACIFIC",73921623.00,33531.00,170075314.00,254985478.00,Public,Commercial
2005,"HALIBUT, PACIFIC",,,,,Public,Recreational
2005,"HERRING, PACIFIC",85700915.00,38874.00,13428785.00,20133111.00,Public,Commercial
2005,LINGCOD,,,,,Public,Recreational
2005,"MACKEREL, ATKA",129482451.00,58733.00,14892866.00,22328135.00,Public,Commercial
2005,"POLLOCK, WALLEYE ",3410064761.00,1546795.00,306905829.00,460128679.00,Public,Commercial
2005,"ROCKFISH, PACIFIC OCEAN PERCH",42818965.00,19423.00,5701421.00,8547858.00,Public,Commercial
2005,"ROCKFISH, YELLOWTAIL",736.00,0.00,425.00,637.00,Public,Commercial
2005,ROCKFISHES,,,,,Public,Recreational
2005,ROCKFISHES **,22693248.00,10294.00,5662880.00,8490075.00,Public,Commercial
2005,SABLEFISH,37351512.00,16943.00,115874029.00,173724181.00,Public,Commercial
2005,"SALMON, CHINOOK",10819151.00,4908.00,21023402.00,31519343.00,Public,Commercial
2005,"SALMON, CHINOOK",,,,,Public,Recreational
2005,"SALMON, CHUM",74279731.00,33693.00,17153364.00,25717187.00,Public,Commercial
2005,"SALMON, CHUM",,,,,Public,Recreational
2005,"SALMON, COHO",30970997.00,14048.00,20698903.00,31032838.00,Public,Commercial
2005,"SALMON, COHO",,,,,Public,Recreational
2005,"SALMON, PINK",493085980.00,223662.00,48860739.00,73254481.00,Public,Commercial
2005,"SALMON, PINK",,,,,Public,Recreational
2005,"SALMON, SOCKEYE",263162463.00,119370.00,185825944.00,278599616.00,Public,Commercial
2005,"SALMON, SOCKEYE",,,,,Public,Recreational
2005,"SCALLOP, WEATHERVANE",204732.00,93.00,1637853.00,2455552.00,Public,Commercial
2005,SCULPINS **,440246.00,200.00,25535.00,38283.00,Public,Commercial
2005,"SHARK, DOGFISH, SPINY",21929.00,10.00,4693.00,7036.00,Public,Commercial
2005,"SHARKS, CHONDRICHTHYES (CLASS) **",99215.00,45.00,1512.00,2267.00,Public,Commercial
2005,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2005,"SHRIMPS, PENAEID **",1599030.00,725.00,3044929.00,4565111.00,Public,Commercial
2005,"SKATES, RAJIDAE (FAMILY) **",20726120.00,9401.00,1517509.00,2275126.00,Public,Commercial
2005,SMELTS,,,,,Public,Recreational
2005,"SOLE, DOVER",389138.00,177.00,46288.00,69397.00,Public,Commercial
2005,"SOLE, FLATHEAD",31867547.00,14455.00,5229822.00,7840813.00,Public,Commercial
2005,"SOLE, REX",8005331.00,3631.00,1754404.00,2630291.00,Public,Commercial
2005,"SOLE, ROCK",62235112.00,28230.00,15417304.00,23114399.00,Public,Commercial
2005,"SOLE, YELLOWFIN",188105064.00,85324.00,23485027.00,35209936.00,Public,Commercial
2005,"SQUID, JUMBO",3086899.00,1400.00,104379.00,156490.00,Public,Commercial
2005,"TROUT, RAINBOW",,,,,Public,Recreational
2005,"VERTEBRATES, JAWED",205394.00,93.00,119538.00,179217.00,Public,Commercial
2006,"CLAM, PACIFIC GEODUCK",667269.00,303.00,2093686.00,3043148.00,Public,Commercial
2006,CLAMS **,370308.00,168.00,225330.00,327515.00,Public,Commercial
2006,"COD, PACIFIC",517799333.00,234872.00,196763747.00,285993818.00,Public,Commercial
2006,"COD, PACIFIC",,,,,Public,Recreational
2006,"CRAB, DUNGENESS",4839517.00,2195.00,6796259.00,9878283.00,Public,Commercial
2006,"CRAB, KING **",21641434.00,9816.00,67060076.00,97471041.00,Public,Commercial
2006,"CRAB, SNOW",38019384.00,17245.00,30453809.00,44264257.00,Public,Commercial
2006,"CRAB, SOUTHERN TANNER",4501816.00,2042.00,6261550.00,9101090.00,Public,Commercial
2006,CRUSTACEANS **,3081761.00,1398.00,8141421.00,11833461.00,Public,Commercial
2006,FLATFISHES **,9548558.00,4331.00,3344787.00,4861609.00,Public,Commercial
2006,"FLOUNDER, ARROWTOOTH",48807781.00,22139.00,3467412.00,5039843.00,Public,Commercial
2006,"HALIBUT, GREENLAND",3912645.00,1775.00,549934.00,799323.00,Public,Commercial
2006,"HALIBUT, PACIFIC",69154499.00,31368.00,192904656.00,280384674.00,Public,Commercial
2006,"HALIBUT, PACIFIC",,,,,Public,Recreational
2006,"HERRING, PACIFIC",79845213.00,36218.00,7454548.00,10835099.00,Public,Commercial
2006,LINGCOD,,,,,Public,Recreational
2006,"MACKEREL, ATKA",130814167.00,59337.00,15702548.00,22823471.00,Public,Commercial
2006,"POLLOCK, WALLEYE ",3400810372.00,1542597.00,329878606.00,479474718.00,Public,Commercial
2006,"ROCKFISH, PACIFIC OCEAN PERCH",51008027.00,23137.00,10481813.00,15235193.00,Public,Commercial
2006,ROCKFISHES,,,,,Public,Recreational
2006,ROCKFISHES **,23308280.00,10573.00,7237100.00,10519041.00,Public,Commercial
2006,SABLEFISH,33508736.00,15199.00,109164765.00,158669717.00,Public,Commercial
2006,"SALMON, CHINOOK",10453642.00,4742.00,26760157.00,38895577.00,Public,Commercial
2006,"SALMON, CHINOOK",,,,,Public,Recreational
2006,"SALMON, CHUM",136534904.00,61932.00,37541521.00,54566164.00,Public,Commercial
2006,"SALMON, CHUM",,,,,Public,Recreational
2006,"SALMON, COHO",30997343.00,14060.00,29913649.00,43479141.00,Public,Commercial
2006,"SALMON, COHO",,,,,Public,Recreational
2006,"SALMON, PINK",221758603.00,100589.00,27749845.00,40334077.00,Public,Commercial
2006,"SALMON, PINK",,,,,Public,Recreational
2006,"SALMON, SOCKEYE",234482393.00,106361.00,154546515.00,224631563.00,Public,Commercial
2006,"SALMON, SOCKEYE",,,,,Public,Recreational
2006,SCULPINS **,575691.00,261.00,18422.00,26776.00,Public,Commercial
2006,"SHARK, DOGFISH, SPINY",90740.00,41.00,10163.00,14772.00,Public,Commercial
2006,"SHARKS, CHONDRICHTHYES (CLASS) **",104896.00,48.00,1824.00,2651.00,Public,Commercial
2006,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2006,"SHRIMPS, PENAEID **",1139798.00,517.00,3160014.00,4593044.00,Public,Commercial
2006,"SKATES, RAJIDAE (FAMILY) **",16823896.00,7631.00,1992053.00,2895426.00,Public,Commercial
2006,SMELTS,,,,,Public,Recreational
2006,"SOLE, DOVER",358871.00,163.00,37744.00,54860.00,Public,Commercial
2006,"SOLE, ENGLISH",22750.00,10.00,3890.00,5654.00,Public,Commercial
2006,"SOLE, FLATHEAD",36158961.00,16402.00,6995926.00,10168497.00,Public,Commercial
2006,"SOLE, REX",9182004.00,4165.00,1777075.00,2582958.00,Public,Commercial
2006,"SOLE, ROCK",75469748.00,34233.00,19548391.00,28413359.00,Public,Commercial
2006,"SOLE, YELLOWFIN",199672876.00,90571.00,33713740.00,49002529.00,Public,Commercial
2006,"SQUID, JUMBO",4762008.00,2160.00,203802.00,296224.00,Public,Commercial
2006,"TROUT, RAINBOW",,,,,Public,Recreational
2006,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",925349.00,420.00,276701.00,402182.00,Public,Commercial
2006,"VERTEBRATES, JAWED",110172.00,50.00,60399.00,87789.00,Public,Commercial
2007,"CLAM, PACIFIC GEODUCK",808816.00,367.00,2848437.00,4034613.00,Public,Commercial
2007,"COD, PACIFIC",488536540.00,221599.00,224726808.00,318309927.00,Public,Commercial
2007,"COD, PACIFIC",,,,,Public,Recreational
2007,"CRAB, DUNGENESS",6478304.00,2939.00,13716789.00,19428880.00,Public,Commercial
2007,"CRAB, KING **",25938834.00,11766.00,100153044.00,141859836.00,Public,Commercial
2007,"CRAB, SNOW",34124621.00,15479.00,54648880.00,77406345.00,Public,Commercial
2007,"CRAB, SOUTHERN TANNER",4157555.00,1886.00,7068564.00,10012130.00,Public,Commercial
2007,CRUSTACEANS **,3133027.00,1421.00,7957946.00,11271878.00,Public,Commercial
2007,FLATFISHES **,9377122.00,4253.00,4142515.00,5867585.00,Public,Commercial
2007,"FLOUNDER, ARROWTOOTH",44610759.00,20235.00,2555074.00,3619086.00,Public,Commercial
2007,"HALIBUT, GREENLAND",3757220.00,1704.00,399142.00,565356.00,Public,Commercial
2007,"HALIBUT, PACIFIC",67241935.00,30501.00,217398738.00,307930224.00,Public,Commercial
2007,"HALIBUT, PACIFIC",,,,,Public,Recreational
2007,"HERRING, PACIFIC",67136583.00,30453.00,15414744.00,21833916.00,Public,Commercial
2007,LINGCOD,,,,,Public,Recreational
2007,"MACKEREL, ATKA",126961042.00,57589.00,19768256.00,28000363.00,Public,Commercial
2007,OCTOPUSES **,659519.00,299.00,316166.00,447827.00,Public,Commercial
2007,"POLLOCK, WALLEYE ",3065898751.00,1390683.00,297392179.00,421235381.00,Public,Commercial
2007,"ROCKFISH, PACIFIC OCEAN PERCH",61795812.00,28030.00,12085659.00,17118498.00,Public,Commercial
2007,ROCKFISHES,,,,,Public,Recreational
2007,ROCKFISHES **,24423332.00,11078.00,6394845.00,9057854.00,Public,Commercial
2007,SABLEFISH,32252039.00,14629.00,94651487.00,134067262.00,Public,Commercial
2007,"SALMON, CHINOOK",8815727.00,3999.00,26301042.00,37253600.00,Public,Commercial
2007,"SALMON, CHINOOK",,,,,Public,Recreational
2007,"SALMON, CHUM",96257476.00,43662.00,29427234.00,41681634.00,Public,Commercial
2007,"SALMON, CHUM",,,,,Public,Recreational
2007,"SALMON, COHO",24196874.00,10976.00,23001411.00,32579903.00,Public,Commercial
2007,"SALMON, COHO",,,,,Public,Recreational
2007,"SALMON, PINK",455508175.00,206617.00,87576527.00,124046072.00,Public,Commercial
2007,"SALMON, PINK",,,,,Public,Recreational
2007,"SALMON, SOCKEYE",276534761.00,125435.00,220317488.00,312064430.00,Public,Commercial
2007,"SALMON, SOCKEYE",,,,,Public,Recreational
2007,SCULPINS **,1283354.00,582.00,26950.00,38173.00,Public,Commercial
2007,"SHARK, DOGFISH, SPINY",71022.00,32.00,26491.00,37523.00,Public,Commercial
